date,ticker,FCF_Yield,ROIC,Gearing,ROE,EV_EBITDA,P_E,EBITDA_Margin,Net_Margin,Revenue_Growth_YOY
2020-01-31,RTX,,,,,,,,,
2020-02-29,RTX,,,,,,,,,
2020-03-31,RTX,,,,,,,,,
2020-04-30,RTX,,,,,,,,,
2020-05-31,RTX,,,,,,,,,
2020-06-30,RTX,,,,,,,,,
2020-07-31,RTX,,,,,,,,,
2020-08-31,RTX,,,,,,,,,
2020-09-30,RTX,,,,,,,,,
2020-10-31,RTX,,,,,,,,,
2020-11-30,RTX,,,,,,,,,
2020-12-31,RTX,,,,,,,,,
2021-01-31,RTX,,,,,,,,,
2021-02-28,RTX,,,,,,,,,
2021-03-31,RTX,,,,,,,,,
2021-04-30,RTX,,,,,,,,,
2021-05-31,RTX,,,,,,,,,
2021-06-30,RTX,,,,,,,,,
2021-07-31,RTX,,,,,,,,,
2021-08-31,RTX,,,,,,,,,
2021-09-30,RTX,,,,,,,,,
2021-10-31,RTX,,,,,,,,,
2021-11-30,RTX,,,,,,,,,
2021-12-31,RTX,0.025844334536606423,0.02300821722043587,22.194096217722063,2.5875924140147863,18.59047125209167,46.353732372670805,0.17077716344660496,0.06001118220786482,
2022-01-31,RTX,,,,,,,,,
2022-02-28,RTX,,,,,,,,,
2022-03-31,RTX,,,,,,,,,
2022-04-30,RTX,,,,,,,,,
2022-05-31,RTX,,,,,,,,,
2022-06-30,RTX,,,,,,,,,
2022-07-31,RTX,,,,,,,,,
2022-08-31,RTX,,,,,,,,,
2022-09-30,RTX,,,,,,,,,
2022-10-31,RTX,,,,,,,,,
2022-11-30,RTX,,,,,,,,,
2022-12-31,RTX,0.024526714542949236,0.03254906054279749,22.84755565255347,3.544440200785683,17.908097343861172,34.46427205849528,0.17182514834362048,0.07748158750037272,0.04171584767347958
2023-01-31,RTX,,,,,,,,,
2023-02-28,RTX,,,,,,,,,
2023-03-31,RTX,,,,,,,,,
2023-04-30,RTX,,,,,,,,,
2023-05-31,RTX,,,,,,,,,
2023-06-30,RTX,,,,,,,,,
2023-07-31,RTX,,,,,,,,,
2023-08-31,RTX,,,,,,,,,
2023-09-30,RTX,,,,,,,,,
2023-10-31,RTX,,,,,,,,,
2023-11-30,RTX,,,,,,,,,
2023-12-31,RTX,0.026335650466444694,0.033861677728741706,34.09357249603778,3.916627163772593,18.894821855791758,,,,0.027521841548140857
2024-01-31,RTX,,,,,,,,,
2024-02-29,RTX,,,,,,,,,
2024-03-31,RTX,-0.001607943043107075,0.01112939358155043,33.28604727416152,1.2854398425349582,65.3927393057057,104.80445985254535,0.17249417249417248,0.08852628852628852,
2024-04-30,RTX,,,,,,,,,
2024-05-31,RTX,,,,,,,,,
2024-06-30,RTX,0.011395179690908124,0.0007459410056987204,32.75049672526381,0.08344362889648539,108.98683193561368,1613.611008,0.10080624714771057,0.005628517823639775,
2024-07-31,RTX,,,,,,,,,
2024-08-31,RTX,,,,,,,,,
2024-09-30,RTX,0.010284135713205666,0.009806795469686875,32.86811499738421,1.1059217627354294,60.929205718151074,121.67854747826087,0.17661406740006969,0.07327393100701876,
2024-10-31,RTX,,,,,,,,,
2024-11-30,RTX,,,,,,,,,
2024-12-31,RTX,0.02190264082676755,0.00991361505720084,32.19898447227038,1.105003267273961,60.99938610146562,,,,0.1714741729541498
2025-01-31,RTX,,,,,,,,,
2025-02-28,RTX,,,,,,,,,
2025-03-31,RTX,0.0038411972696446787,0.010257038488952245,32.1463219494489,1.1489918547106612,61.759630378132115,116.68457451986971,0.17295380675662367,0.0755934206638432,
2025-04-30,RTX,,,,,,,,,
2025-05-31,RTX,,,,,,,,,
2025-06-30,RTX,,,,,,,,,
2025-07-31,RTX,,,,,,,,,
2025-08-31,RTX,,,,,,,,,
2025-09-30,RTX,,,,,,,,,
2025-10-31,RTX,,,,,,,,,
2025-11-30,RTX,,,,,,,,,
