date,ticker,FCF_Yield,ROIC,Gearing,ROE,EV_EBITDA,P_E,EBITDA_Margin,Net_Margin,Revenue_Growth_YOY
2020-01-31,MTX.DE,,,,,,,,,
2020-02-29,MTX.DE,,,,,,,,,
2020-03-31,MTX.DE,,,,,,,,,
2020-04-30,MTX.DE,,,,,,,,,
2020-05-31,MTX.DE,,,,,,,,,
2020-06-30,MTX.DE,,,,,,,,,
2020-07-31,MTX.DE,,,,,,,,,
2020-08-31,MTX.DE,,,,,,,,,
2020-09-30,MTX.DE,,,,,,,,,
2020-10-31,MTX.DE,,,,,,,,,
2020-11-30,MTX.DE,,,,,,,,,
2020-12-31,MTX.DE,,,,,,,,,
2021-01-31,MTX.DE,,,,,,,,,
2021-02-28,MTX.DE,,,,,,,,,
2021-03-31,MTX.DE,,,,,,,,,
2021-04-30,MTX.DE,,,,,,,,,
2021-05-31,MTX.DE,,,,,,,,,
2021-06-30,MTX.DE,,,,,,,,,
2021-07-31,MTX.DE,,,,,,,,,
2021-08-31,MTX.DE,,,,,,,,,
2021-09-30,MTX.DE,,,,,,,,,
2021-10-31,MTX.DE,,,,,,,,,
2021-11-30,MTX.DE,,,,,,,,,
2021-12-31,MTX.DE,0.010828466010051588,0.03210566910913999,24.533341729771145,4.160734808257597,26.46782888888889,83.19746306306307,0.17191977077363896,0.05300859598853868,
2022-01-31,MTX.DE,,,,,,,,,
2022-02-28,MTX.DE,,,,,,,,,
2022-03-31,MTX.DE,,,,,,,,,
2022-04-30,MTX.DE,,,,,,,,,
2022-05-31,MTX.DE,,,,,,,,,
2022-06-30,MTX.DE,,,,,,,,,
2022-07-31,MTX.DE,,,,,,,,,
2022-08-31,MTX.DE,,,,,,,,,
2022-09-30,MTX.DE,,,,,,,,,
2022-10-31,MTX.DE,,,,,,,,,
2022-11-30,MTX.DE,,,,,,,,,
2022-12-31,MTX.DE,0.018787388527439507,0.045533749082905355,2.0978163043407005,6.199796399435463,20.55420925925926,55.80011117824773,0.16210131332082553,0.06210131332082552,0.2726838586437441
2023-01-31,MTX.DE,,,,,,,,,
2023-02-28,MTX.DE,,,,,,,,,
2023-03-31,MTX.DE,,,,,,,,,
2023-04-30,MTX.DE,,,,,,,,,
2023-05-31,MTX.DE,,,,,,,,,
2023-06-30,MTX.DE,,,,,,,,,
2023-07-31,MTX.DE,,,,,,,,,
2023-08-31,MTX.DE,,,,,,,,,
2023-09-30,MTX.DE,,,,,,,,,
2023-10-31,MTX.DE,,,,,,,,,
2023-11-30,MTX.DE,,,,,,,,,
2023-12-31,MTX.DE,0.01976195046834415,-0.014737044885378539,23.82043125205374,-1.9101289211552528,96.21855510204081,-181.076831372549,0.03654670893156815,-0.019019205668469142,0.00619136960600386
2024-01-31,MTX.DE,,,,,,,,,
2024-02-29,MTX.DE,,,,,,,,,
2024-03-31,MTX.DE,,,,,,,,,
2024-04-30,MTX.DE,,,,,,,,,
2024-05-31,MTX.DE,,,,,,,,,
2024-06-30,MTX.DE,,-0.01358068524764779,31.15067004440356,-1.8969363250920377,96.93284081632653,,,,
2024-07-31,MTX.DE,,,,,,,,,
2024-08-31,MTX.DE,,,,,,,,,
2024-09-30,MTX.DE,,,,,,,,,
2024-10-31,MTX.DE,,,,,,,,,
2024-11-30,MTX.DE,,,,,,,,,
2024-12-31,MTX.DE,0.004006532423719088,0.07376476072094469,45.161083766354814,11.769026769906379,13.001925865580448,29.17825718799368,0.19875860207799217,0.08541357441640804,0.38187581577475305
2025-01-31,MTX.DE,,,,,,,,,
2025-02-28,MTX.DE,,,,,,,,,
2025-03-31,MTX.DE,,,,,,,,,
2025-04-30,MTX.DE,,,,,,,,,
2025-05-31,MTX.DE,,,,,,,,,
2025-06-30,MTX.DE,,,,,,,,,
2025-07-31,MTX.DE,,,,,,,,,
2025-08-31,MTX.DE,,,,,,,,,
2025-09-30,MTX.DE,,,,,,,,,
2025-10-31,MTX.DE,,,,,,,,,
2025-11-30,MTX.DE,,,,,,,,,
