date,ticker,FCF_Yield,ROIC,Gearing,ROE,EV_EBITDA,P_E,EBITDA_Margin,Net_Margin,Revenue_Growth_YOY
2020-01-31,SAF.PA,,,,,,,,,
2020-02-29,SAF.PA,,,,,,,,,
2020-03-31,SAF.PA,,,,,,,,,
2020-04-30,SAF.PA,,,,,,,,,
2020-05-31,SAF.PA,,,,,,,,,
2020-06-30,SAF.PA,,,,,,,,,
2020-07-31,SAF.PA,,,,,,,,,
2020-08-31,SAF.PA,,,,,,,,,
2020-09-30,SAF.PA,,,,,,,,,
2020-10-31,SAF.PA,,,,,,,,,
2020-11-30,SAF.PA,,,,,,,,,
2020-12-31,SAF.PA,,,,,,,,,
2021-01-31,SAF.PA,,,,,,,,,
2021-02-28,SAF.PA,,,,,,,,,
2021-03-31,SAF.PA,,,,,,,,,
2021-04-30,SAF.PA,,,,,,,,,
2021-05-31,SAF.PA,,,,,,,,,
2021-06-30,SAF.PA,,,,,,,,,
2021-07-31,SAF.PA,,,,,,,,,
2021-08-31,SAF.PA,,,,,,,,,
2021-09-30,SAF.PA,,,,,,,,,
2021-10-31,SAF.PA,,,,,,,,,
2021-11-30,SAF.PA,,,,,,,,,
2021-12-31,SAF.PA,0.015276230562349648,0.0014734100877192983,16.710940388136898,0.1007530057052561,55.26668664031621,2557.552878139535,0.13374743937091124,0.002841472279125091,
2022-01-31,SAF.PA,,,,,,,,,
2022-02-28,SAF.PA,,,,,,,,,
2022-03-31,SAF.PA,,,,,,,,,
2022-04-30,SAF.PA,,,,,,,,,
2022-05-31,SAF.PA,,,,,,,,,
2022-06-30,SAF.PA,,,,,,,,,
2022-07-31,SAF.PA,,,,,,,,,
2022-08-31,SAF.PA,,,,,,,,,
2022-09-30,SAF.PA,,,,,,,,,
2022-10-31,SAF.PA,,,,,,,,,
2022-11-30,SAF.PA,,,,,,,,,
2022-12-31,SAF.PA,0.024241923023347715,-0.09530022736668045,16.36758044111682,-5.791895280573645,-78.46033719572954,-44.723372818218785,-0.0719663986067715,-0.12595400297085488,0.29009449547346855
2023-01-31,SAF.PA,,,,,,,,,
2023-02-28,SAF.PA,,,,,,,,,
2023-03-31,SAF.PA,,,,,,,,,
2023-04-30,SAF.PA,,,,,,,,,
2023-05-31,SAF.PA,,,,,,,,,
2023-06-30,SAF.PA,,,,,,,,,
2023-07-31,SAF.PA,,,,,,,,,
2023-08-31,SAF.PA,,,,,,,,,
2023-09-30,SAF.PA,,,,,,,,,
2023-10-31,SAF.PA,,,,,,,,,
2023-11-30,SAF.PA,,,,,,,,,
2023-12-31,SAF.PA,0.026778868456023636,0.13124333113154818,15.91673132264439,8.328353490608825,17.597817706598335,31.932280418118467,0.2640057502854002,0.14561752145786647,0.21144291348665667
2024-01-31,SAF.PA,,,,,,,,,
2024-02-29,SAF.PA,,,,,,,,,
2024-03-31,SAF.PA,,,,,,,,,
2024-04-30,SAF.PA,,,,,,,,,
2024-05-31,SAF.PA,,,,,,,,,
2024-06-30,SAF.PA,,0.13667389808984604,12.098615006884174,8.192613071905052,17.514697911595132,,,,
2024-07-31,SAF.PA,,,,,,,,,
2024-08-31,SAF.PA,,,,,,,,,
2024-09-30,SAF.PA,,,,,,,,,
2024-10-31,SAF.PA,,,,,,,,,
2024-11-30,SAF.PA,,,,,,,,,
2024-12-31,SAF.PA,0.028997559085317277,-0.028468586387434554,12.13604113412528,-1.6003834393953267,160.53073041420117,-164.87972077961018,0.024390243902439025,-0.02406552172030596,0.17187433935140173
2025-01-31,SAF.PA,,,,,,,,,
2025-02-28,SAF.PA,,,,,,,,,
2025-03-31,SAF.PA,,,,,,,,,
2025-04-30,SAF.PA,,,,,,,,,
2025-05-31,SAF.PA,,,,,,,,,
2025-06-30,SAF.PA,,,,,,,,,
2025-07-31,SAF.PA,,,,,,,,,
2025-08-31,SAF.PA,,,,,,,,,
2025-09-30,SAF.PA,,,,,,,,,
2025-10-31,SAF.PA,,,,,,,,,
2025-11-30,SAF.PA,,,,,,,,,
