date,ticker,FCF_Yield,ROIC,Gearing,ROE,EV_EBITDA,P_E,EBITDA_Margin,Net_Margin,Revenue_Growth_YOY
2020-01-31,AIR.PA,,,,,,,,,
2020-02-29,AIR.PA,,,,,,,,,
2020-03-31,AIR.PA,,,,,,,,,
2020-04-30,AIR.PA,,,,,,,,,
2020-05-31,AIR.PA,,,,,,,,,
2020-06-30,AIR.PA,,,,,,,,,
2020-07-31,AIR.PA,,,,,,,,,
2020-08-31,AIR.PA,,,,,,,,,
2020-09-30,AIR.PA,,,,,,,,,
2020-10-31,AIR.PA,,,,,,,,,
2020-11-30,AIR.PA,,,,,,,,,
2020-12-31,AIR.PA,,,,,,,,,
2021-01-31,AIR.PA,,,,,,,,,
2021-02-28,AIR.PA,,,,,,,,,
2021-03-31,AIR.PA,,,,,,,,,
2021-04-30,AIR.PA,,,,,,,,,
2021-05-31,AIR.PA,,,,,,,,,
2021-06-30,AIR.PA,,,,,,,,,
2021-07-31,AIR.PA,,,,,,,,,
2021-08-31,AIR.PA,,,,,,,,,
2021-09-30,AIR.PA,,,,,,,,,
2021-10-31,AIR.PA,,,,,,,,,
2021-11-30,AIR.PA,,,,,,,,,
2021-12-31,AIR.PA,0.02135237044005034,0.053338116137744765,17.134042621939766,5.362582391072896,16.334046218299804,30.13644104248754,0.14774971715660895,0.08078774281386028,
2022-01-31,AIR.PA,,,,,,,,,
2022-02-28,AIR.PA,,,,,,,,,
2022-03-31,AIR.PA,,,,,,,,,
2022-04-30,AIR.PA,,,,,,,,,
2022-05-31,AIR.PA,,,,,,,,,
2022-06-30,AIR.PA,,,,,,,,,
2022-07-31,AIR.PA,,,,,,,,,
2022-08-31,AIR.PA,,,,,,,,,
2022-09-30,AIR.PA,,,,,,,,,
2022-10-31,AIR.PA,,,,,,,,,
2022-11-30,AIR.PA,,,,,,,,,
2022-12-31,AIR.PA,0.03011857785420601,0.05028098312522692,13.945648271313287,5.392622071225305,14.887824711934657,29.895179211678833,0.13959464288753126,0.07227336929700662,0.12682889413028064
2023-01-31,AIR.PA,,,,,,,,,
2023-02-28,AIR.PA,,,,,,,,,
2023-03-31,AIR.PA,,,,,,,,,
2023-04-30,AIR.PA,,,,,,,,,
2023-05-31,AIR.PA,,,,,,,,,
2023-06-30,AIR.PA,,,,,,,,,
2023-07-31,AIR.PA,,,,,,,,,
2023-08-31,AIR.PA,,,,,,,,,
2023-09-30,AIR.PA,,,,,,,,,
2023-10-31,AIR.PA,,,,,,,,,
2023-11-30,AIR.PA,,,,,,,,,
2023-12-31,AIR.PA,0.02523533562889018,0.04363799695950615,14.37856762256164,4.811905380841376,15.684025506888116,33.508795490102926,0.11867799407144822,0.0578950585215292,0.11372802613889688
2024-01-31,AIR.PA,,,,,,,,,
2024-02-29,AIR.PA,,,,,,,,,
2024-03-31,AIR.PA,-0.014941145970038911,0.006808611272161362,14.419840914170324,0.7522845544876232,79.76651285933504,213.38626237310925,0.12190179267342167,0.04637568199532346,
2024-04-30,AIR.PA,,,,,,,,,
2024-05-31,AIR.PA,,,,,,,,,
2024-06-30,AIR.PA,0.007789558969092506,0.002698179315522743,13.372006446130856,0.2905859299518232,83.79935546790205,552.0209830956521,0.09446702094404501,0.01437949359174742,
2024-07-31,AIR.PA,,,,,,,,,
2024-08-31,AIR.PA,,,,,,,,,
2024-09-30,AIR.PA,-0.003071716883666408,0.011104667801358619,13.83557629842592,1.243519383866936,63.503120923532315,129.16055555645983,0.1291988017082032,0.06265536363056919,
2024-10-31,AIR.PA,,,,,,,,,
2024-11-30,AIR.PA,,,,,,,,,
2024-12-31,AIR.PA,0.029401843914683846,0.010748651406910628,14.3091700658391,1.247531190662513,60.797644850518004,,,,0.05781865965834432
2025-01-31,AIR.PA,,,,,,,,,
2025-02-28,AIR.PA,,,,,,,,,
2025-03-31,AIR.PA,-0.0029378215323271027,0.008388693775652689,14.239270245007939,1.0072019716609844,65.2173002158198,160.1069686153846,0.14096883769014917,0.05855855855855856,
2025-04-30,AIR.PA,,,,,,,,,
2025-05-31,AIR.PA,,,,,,,,,
2025-06-30,AIR.PA,,,,,,,,,
2025-07-31,AIR.PA,,,,,,,,,
2025-08-31,AIR.PA,,,,,,,,,
2025-09-30,AIR.PA,,,,,,,,,
2025-10-31,AIR.PA,,,,,,,,,
2025-11-30,AIR.PA,,,,,,,,,
