date,ticker,FCF_Yield,ROIC,Gearing,ROE,EV_EBITDA,P_E,EBITDA_Margin,Net_Margin,Revenue_Growth_YOY
2020-01-31,GD,,,,,,,,,
2020-02-29,GD,,,,,,,,,
2020-03-31,GD,,,,,,,,,
2020-04-30,GD,,,,,,,,,
2020-05-31,GD,,,,,,,,,
2020-06-30,GD,,,,,,,,,
2020-07-31,GD,,,,,,,,,
2020-08-31,GD,,,,,,,,,
2020-09-30,GD,,,,,,,,,
2020-10-31,GD,,,,,,,,,
2020-11-30,GD,,,,,,,,,
2020-12-31,GD,,,,,,,,,
2021-01-31,GD,,,,,,,,,
2021-02-28,GD,,,,,,,,,
2021-03-31,GD,,,,,,,,,
2021-04-30,GD,,,,,,,,,
2021-05-31,GD,,,,,,,,,
2021-06-30,GD,,,,,,,,,
2021-07-31,GD,,,,,,,,,
2021-08-31,GD,,,,,,,,,
2021-09-30,GD,,,,,,,,,
2021-10-31,GD,,,,,,,,,
2021-11-30,GD,,,,,,,,,
2021-12-31,GD,0.04551216563642904,0.06767557833494944,47.45679435286696,11.731823848750489,16.543270296495958,22.828905716917408,0.13501780654553017,0.08466557487847358,
2022-01-31,GD,,,,,,,,,
2022-02-28,GD,,,,,,,,,
2022-03-31,GD,,,,,,,,,
2022-04-30,GD,,,,,,,,,
2022-05-31,GD,,,,,,,,,
2022-06-30,GD,,,,,,,,,
2022-07-31,GD,,,,,,,,,
2022-08-31,GD,,,,,,,,,
2022-09-30,GD,,,,,,,,,
2022-10-31,GD,,,,,,,,,
2022-11-30,GD,,,,,,,,,
2022-12-31,GD,0.046601552579854204,0.07014954199315748,44.14544358856963,12.353727403438256,16.047024274147994,21.933258383480826,0.13477300987134266,0.08602532544979319,0.02438326964568871
2023-01-31,GD,,,,,,,,,
2023-02-28,GD,,,,,,,,,
2023-03-31,GD,,,,,,,,,
2023-04-30,GD,,,,,,,,,
2023-05-31,GD,,,,,,,,,
2023-06-30,GD,,,,,,,,,
2023-07-31,GD,,,,,,,,,
2023-08-31,GD,,,,,,,,,
2023-09-30,GD,,,,,,,,,
2023-10-31,GD,,,,,,,,,
2023-11-30,GD,,,,,,,,,
2023-12-31,GD,0.051187737119458905,0.06478320913023086,40.50804863457065,12.116230372967761,15.921415539458636,22.42948594871795,0.12410105980317941,0.07842070401211204,0.07270281929606415
2024-01-31,GD,,,,,,,,,
2024-02-29,GD,,,,,,,,,
2024-03-31,GD,-0.005877309805886374,0.015582743915123778,40.32233315203166,2.91218875426858,67.66699753007218,93.05850553191489,0.11620538626409468,0.0744571801323269,
2024-04-30,GD,,,,,,,,,
2024-05-31,GD,,,,,,,,,
2024-06-30,GD,0.008244372794069445,0.018253327954820493,40.4654558805906,3.2935729446833797,61.260557844136926,82.15883527071823,0.11464595858383433,0.07556780227120909,
2024-07-31,GD,,,,,,,,,
2024-08-31,GD,,,,,,,,,
2024-09-30,GD,0.01634080415137745,0.018474374255065554,40.611907062747406,3.3822041343561464,59.62812431736955,79.95026443010752,0.11986976265958359,0.07968468854425499,
2024-10-31,GD,,,,,,,,,
2024-11-30,GD,,,,,,,,,
2024-12-31,GD,0.04298371198996076,0.018328253100693713,39.490937987531,3.440106062982749,59.565937040743385,,,,0.12878501135503417
2025-01-31,GD,,,,,,,,,
2025-02-28,GD,,,,,,,,,
2025-03-31,GD,-0.00390027424189256,0.01971179270227393,42.87319114915961,3.703480664140493,56.7530153722334,74.80256128772636,0.12198314652703919,0.0813220976846928,
2025-04-30,GD,,,,,,,,,
2025-05-31,GD,,,,,,,,,
2025-06-30,GD,,,,,,,,,
2025-07-31,GD,,,,,,,,,
2025-08-31,GD,,,,,,,,,
2025-09-30,GD,,,,,,,,,
2025-10-31,GD,,,,,,,,,
2025-11-30,GD,,,,,,,,,
