date,ticker,FCF_Yield,ROIC,Gearing,ROE,EV_EBITDA,P_E,EBITDA_Margin,Net_Margin,Revenue_Growth_YOY
2020-01-31,RR.L,,,,,,,,,
2020-02-29,RR.L,,,,,,,,,
2020-03-31,RR.L,,,,,,,,,
2020-04-30,RR.L,,,,,,,,,
2020-05-31,RR.L,,,,,,,,,
2020-06-30,RR.L,,,,,,,,,
2020-07-31,RR.L,,,,,,,,,
2020-08-31,RR.L,,,,,,,,,
2020-09-30,RR.L,,,,,,,,,
2020-10-31,RR.L,,,,,,,,,
2020-11-30,RR.L,,,,,,,,,
2020-12-31,RR.L,,,,,,,,,
2021-01-31,RR.L,,,,,,,,,
2021-02-28,RR.L,,,,,,,,,
2021-03-31,RR.L,,,,,,,,,
2021-04-30,RR.L,,,,,,,,,
2021-05-31,RR.L,,,,,,,,,
2021-06-30,RR.L,,,,,,,,,
2021-07-31,RR.L,,,,,,,,,
2021-08-31,RR.L,,,,,,,,,
2021-09-30,RR.L,,,,,,,,,
2021-10-31,RR.L,,,,,,,,,
2021-11-30,RR.L,,,,,,,,,
2021-12-31,RR.L,-0.011659393254744278,0.005138452754781616,0.9292990580476438,0.014341034846414255,77.49437276875642,584.6502058666666,0.08673560349438403,0.010697093956141915,
2022-01-31,RR.L,,,,,,,,,
2022-02-28,RR.L,,,,,,,,,
2022-03-31,RR.L,,,,,,,,,
2022-04-30,RR.L,,,,,,,,,
2022-05-31,RR.L,,,,,,,,,
2022-06-30,RR.L,,,,,,,,,
2022-07-31,RR.L,,,,,,,,,
2022-08-31,RR.L,,,,,,,,,
2022-09-30,RR.L,,,,,,,,,
2022-10-31,RR.L,,,,,,,,,
2022-11-30,RR.L,,,,,,,,,
2022-12-31,RR.L,0.013227282323230671,-0.06127671903167654,0.7116738542533074,-0.15165644350083074,-356.2368343188406,-55.28607147675335,-0.015310650887573964,-0.09386094674556213,0.2052059190586557
2023-01-31,RR.L,,,,,,,,,
2023-02-28,RR.L,,,,,,,,,
2023-03-31,RR.L,,,,,,,,,
2023-04-30,RR.L,,,,,,,,,
2023-05-31,RR.L,,,,,,,,,
2023-06-30,RR.L,,,,,,,,,
2023-07-31,RR.L,,,,,,,,,
2023-08-31,RR.L,,,,,,,,,
2023-09-30,RR.L,,,,,,,,,
2023-10-31,RR.L,,,,,,,,,
2023-11-30,RR.L,,,,,,,,,
2023-12-31,RR.L,0.025257267539617188,0.10906788858073074,0.6842351587002107,0.28657322500172044,19.340818564102563,29.087074918739635,0.22710178333131142,0.14630595656921025,0.219378698224852
2024-01-31,RR.L,,,,,,,,,
2024-02-29,RR.L,,,,,,,,,
2024-03-31,RR.L,,,,,,,,,
2024-04-30,RR.L,,,,,,,,,
2024-05-31,RR.L,,,,,,,,,
2024-06-30,RR.L,,0.10193272102327154,0.6055334951923426,0.283601318525035,18.96074377777778,,,,
2024-07-31,RR.L,,,,,,,,,
2024-08-31,RR.L,,,,,,,,,
2024-09-30,RR.L,,,,,,,,,
2024-10-31,RR.L,,,,,,,,,
2024-11-30,RR.L,,,,,,,,,
2024-12-31,RR.L,0.04127824311215089,0.09991808909792316,0.6037698054005202,0.2964174643456108,20.087001063451048,27.829442564061882,0.18419800095192765,0.13332275635940558,0.14697318937280124
2025-01-31,RR.L,,,,,,,,,
2025-02-28,RR.L,,,,,,,,,
2025-03-31,RR.L,,,,,,,,,
2025-04-30,RR.L,,,,,,,,,
2025-05-31,RR.L,,,,,,,,,
2025-06-30,RR.L,,,,,,,,,
2025-07-31,RR.L,,,,,,,,,
2025-08-31,RR.L,,,,,,,,,
2025-09-30,RR.L,,,,,,,,,
2025-10-31,RR.L,,,,,,,,,
2025-11-30,RR.L,,,,,,,,,
